company,status_id,status_message,link_name,status_type,status_link,status_published,likes,comments,shares
beckhoff,119761528047992_675041365875750,Multi-touch advantages plus maximum CPU power: Beckhoff CP22xx Built-in Panel PC – the most powerful device in the flexible multi-touch panel range,Multi-touch advantages plus maximum CPU power,link,http://www.beckhoff.com/english/press/pr0114.htm,2014-02-11 15:44:41,19,0,2
beckhoff,119761528047992_673086966071190,E-World 2014: PC Control for the energy industry,E-World 2014: PC Control for the energy industry,link,http://www.beckhoff.com/english/beckhoff/trade_show_e-world.htm,2014-02-07 15:14:23,18,0,1
beckhoff,119761528047992_671313229581897,Tire Technology Expo: PC Control for the tire industry,Tire Technology Expo: PC Control for the tire industry,link,http://www.beckhoff.com/english/beckhoff/trade_show_tiretech.htm,2014-02-04 14:22:58,8,0,2
beckhoff,119761528047992_667429073303646,EtherCAT Box: Acceleration and angle measurement directly in the field: Press Release,EtherCAT Box: Acceleration and angle measurement directly in the field,link,http://www.beckhoff.com/english/press/pr2513.htm,2014-01-28 15:30:12,10,0,1
beckhoff,119761528047992_662132603833293,Turning waste into a “green“ energy source,Turning waste into a “green“ energy source,link,http://www.pc-control.net/pdf/042013/solutions/pcc_0413_gts_e.pdf,2014-01-17 12:10:03,7,0,0
beckhoff,119761528047992_658182757561611,"Flexibility and precision, even with red-hot steel","Flexibility and precision, even with red-hot steel",link,http://www.pc-control.net/pdf/032013/solutions/pcc_0313_ims_e.pdf,2014-01-08 12:38:23,14,1,4
beckhoff,119761528047992_704750379549101,TwinCAT 3 unites PC Control and science for simplified cable robot operation,TwinCAT 3 unites PC Control and science for simplified cable robot operation,link,http://www.pc-control.net/pdf/042013/solutions/pcc_0413_uni-duisburg_e.pdf,2014-01-03 08:00:09,25,0,1
beckhoff,119761528047992_696843380339801,Two Beckhoff XTS systems in combination with a KUKA robot,XTS-KUKA application at SPS IPC Drives 2013,video,http://youtu.be/6A01LIVnMq0,2013-12-19 14:33:43,30,0,4
beckhoff,119761528047992_696297120394427,Technology study: Google Glass for industrial automation,Google Glass for industrial automation: Technology study from Beckhoff,video,http://youtu.be/8o2TkYGCgUQ,2013-12-18 12:33:57,13,0,8
beckhoff,119761528047992_693778993979573,EK9300: The flexible gateway between different worlds of control,EK9300: The flexible gateway between different worlds of control,link,http://www.beckhoff.com/english/press/pr2413.htm,2013-12-13 14:37:38,7,0,1
beckhoff,119761528047992_692434037447402,CP32xx Panel PC: Multi-touch functionality and high-end computing power all in one dynamic machine controller,CP32xx Panel PC: Multi-touch functionality and high-end computing power all in one dynamic machine c,link,http://www.beckhoff.com/english/press/pr2713.htm,2013-12-10 16:15:40,16,0,5
beckhoff,119761528047992_692433997447406,"CX5100 Embedded PC series: Fanless compact controller with single, dual or quad-core Atom™ CPU","CX5100 Embedded PC series: Fanless compact controller with single, dual or quad-core Atom™ CPU",link,http://www.beckhoff.com/english/press/pr2613.htm,2013-12-10 16:15:29,10,0,2
beckhoff,119761528047992_687237514633721,"Beckhoff Trade Show TV: Day 3 from SPS IPC Drives 2013 in Nuremberg. Topics: TwinCAT 3.1, Open Control Technology, Google Glass for Automation, eXtended Transport System.","SPS IPC Drives 2013, Day 3: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=ZoDVg7xGEjM,2013-11-29 15:55:58,13,1,6
beckhoff,119761528047992_687234367967369,,EL6201 AS-Interface master terminal supports specification 3.0,link,http://www.beckhoff.com/english/press/news1713.htm,2013-11-29 15:46:44,3,0,1
beckhoff,119761528047992_686716991352440,"Beckhoff Trade Show TV: Day 2 from SPS IPC Drives 2013 in Nuremberg. Topics: Universal Multi-Touch Portfolio, CP27xx and CP32xx Panel PCs, ET EtherCAT Terminals, 10 Years EtherCAT Technology Group, EtherCAT-based XTS / KUKA application.","SPS IPC Drives 2013, Day 2: Beckhoff Trade Show TV",video,http://youtu.be/CagWmk7d4xg,2013-11-28 15:05:25,12,0,2
beckhoff,119761528047992_686144714743001,"Beckhoff Trade Show TV: Day 1 from SPS IPC Drives 2013 in Nuremberg. Topics: New Processor Generations, CX5100 Embedded PC, Servo Terminals, Industry 4.0.","SPS IPC Drives 2013, Day 1: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=RINnhuTC3B4,2013-11-27 13:40:10,13,0,3
beckhoff,119761528047992_686115484745924,,SPS IPC Drives 2013: ‘Google Glass’ in industrial applications as a supplement for machine operation,link,http://www.beckhoff.com/english/press/news1613.htm,2013-11-27 12:26:22,11,1,5
beckhoff,119761528047992_680941028596703,,"Interview with Hans Beckhoff – ""Social Automation for Industrie 4.0""",link,http://www.pc-control.net/pdf/042013/interview/pcc_0413_interview_e.pdf,2013-11-18 16:24:14,11,1,4
beckhoff,119761528047992_680935555263917,,Scientific Automation drives convergence of control technology with measurement technology,link,http://www.pc-control.net/pdf/032013/products/pcc_0313_scientific_e.pdf,2013-11-18 16:08:05,7,0,2
beckhoff,119761528047992_677678255589647,,Building automation in the new ”Vienna Hot Spring”,link,http://www.pc-control.net/pdf/022013/solutions/pcc_0213_therme-wien_e.pdf,2013-11-12 12:15:32,4,0,1
beckhoff,119761528047992_677678218922984,,Scientific Automation drives convergence of control technology with measurement technology,link,http://www.pc-control.net/pdf/032013/products/pcc_0313_scientific_e.pdf,2013-11-12 12:15:27,5,0,1
beckhoff,119761528047992_670879302936209,,Scientific Automation drives convergence of control technology with measurement technology,link,http://www.pc-control.net/pdf/032013/products/pcc_0313_scientific_e.pdf,2013-10-29 16:02:40,7,2,3
beckhoff,119761528047992_667125823311557,,PC Control and EtherCAT automate pipette-tip injection molding machine: Twice the throughput in half,link,http://www.pc-control.net/pdf/032013/solutions/pcc_0313_hekuma_e.pdf,2013-10-22 14:05:45,6,0,2
beckhoff,119761528047992_666628616694611,,Retrofitting plastic blow molding machines: From extruder to wall thickness control,link,http://www.pc-control.net/pdf/032013/solutions/pcc_0313_mueller_e.pdf,2013-10-21 11:43:51,4,0,1
beckhoff,119761528047992_664961156861357,,Compact multi-touch Panel PC with ARM processor,link,http://www.beckhoff.com/english/press/pr2113.htm,2013-10-18 09:10:19,10,1,0
beckhoff,119761528047992_664961140194692,,XMold: The new system solution for high precision in injection molding,link,http://www.beckhoff.com/english/press/pr2213.htm,2013-10-18 09:10:14,6,0,0
beckhoff,119761528047992_660766093947530,,10 years of EtherCAT – the Ethernet fieldbus from Beckhoff,link,http://www.pc-control.net/pdf/032013/special/pcc_0313_10_years_ethercat_e.pdf,2013-10-11 12:24:32,14,0,3
beckhoff,119761528047992_613670755346145,,K 2013: Higher precision and productivity through servo-electric drive technology,link,http://www.beckhoff.com/english/beckhoff/trade_show_k.htm,2013-10-08 09:58:37,8,1,0
beckhoff,119761528047992_657749514249188,,Interview: PC Control opens the way to improved efficiency and quality in plastics processing,link,http://www.pc-control.net/pdf/032013/interview/pcc_0313_interview_tkosthorst_e.pdf,2013-10-04 16:36:14,3,0,0
beckhoff,119761528047992_656661314358008,,About FachPack 2013:,link,http://www.beckhoff.com/english/beckhoff/trade_show_impressions_fachpack2013.htm,2013-10-02 08:00:14,4,0,1
beckhoff,119761528047992_656661311024675,,Motek 2013: Modular control concepts for modular assembly lines,link,http://www.beckhoff.com/english/beckhoff/trade_show_motek.htm,2013-10-02 08:00:13,6,0,1
beckhoff,119761528047992_652966411394165,,About EMO 2013: PC- and EtherCAT-based Control meets increasing requirements in metalworking,link,http://www.beckhoff.com/english/beckhoff/trade_show_impressions_emo2013.htm,2013-09-25 13:23:43,5,1,0
beckhoff,119761528047992_652966391394167,,"Tower 185 in Frankfurt: Intelligent building automation manages 60,000 data points",link,http://www.pc-control.net/pdf/022013/solutions/pcc_0213_tower185_e.pdf,2013-09-25 13:23:41,8,0,3
beckhoff,119761528047992_649359895088150,,IP 67 I/O system: EP3744 differential pressure measuring box,link,http://www.beckhoff.com/english/press/pr1913.htm,2013-09-18 11:09:19,9,0,2
beckhoff,119761528047992_648897001801106,,FachPack 2013: PC-Control for all packaging machines – Flexibly scalable up to the high-end machine,link,http://www.beckhoff.com/english/beckhoff/trade_show_fachpack.htm,2013-09-17 14:27:14,4,0,1
beckhoff,119761528047992_648896968467776,,PC-Control as the basis for high-performance and cost-efficient packaging machines,link,http://www.pc-control.net/pdf/032013/interview/pcc_0313_interview_fwuerthner_e.pdf,2013-09-17 14:27:09,4,0,2
beckhoff,119761528047992_645413138816159,,EMO 2013: The compact high-performance CNC from Beckhoff – PC-based control on the DIN rail,link,http://www.beckhoff.com/english/beckhoff/trade_show_emo.htm,2013-09-10 09:08:48,8,0,0
beckhoff,119761528047992_643714735652666,,EMO 2013: The open CNC architecture with TwinCAT 3,link,http://www.pc-control.net/pdf/032013/products/pcc_0313_cnc_architecture_e.pdf,2013-09-06 14:22:29,5,0,1
beckhoff,119761528047992_642347682456038,,Vaillant Group sets high standards in quality optimisation,link,http://www.pc-control.net/pdf/022013/solutions/pcc_0213_vaillant_e.pdf,2013-09-03 15:52:08,10,1,1
beckhoff,119761528047992_638587232832083,,"Aixcon Powersystems: PC Control and EtherCAT as the basis for optimised control technology in 30,000",link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_aixcon_e.pdf,2013-08-27 09:58:06,8,0,2
beckhoff,119761528047992_636727099684763,,Building Automation in the “Zukunftsmeile Fürstenallee” research and development cluster,link,http://www.pc-control.net/pdf/022013/solutions/pcc_0213_cover_e.pdf,2013-08-23 08:47:11,6,0,1
beckhoff,119761528047992_635324486491691,,Quickly find the right component: Using the Beckhoff Product Finder,link,http://www.beckhoff.com/english/productfinder/default.htm,2013-08-20 07:53:50,8,0,2
beckhoff,119761528047992_632363686787771,,Farsighted personnel policy: Beckhoff Group employs 98 students,link,http://www.beckhoff.com/english/press/news1213.htm,2013-08-14 14:06:22,9,0,0
beckhoff,119761528047992_629457030411770,,Second Beckhoff Asia Pacific Sales Meeting in Singapore,link,http://www.beckhoff.com/english/press/news1113.htm,2013-08-08 12:51:09,11,1,1
beckhoff,119761528047992_625574744133332,,Industry 4.0: Realization today with proven control architectures,link,http://www.pc-control.net/pdf/022013/products/pcc_0213_industrie-4.0_e.pdf,2013-07-30 16:00:17,9,0,0
beckhoff,119761528047992_623258357698304,CP-Link 4 - The One Cable Display Link. The optimum solution for remote operator interface units located up to 100 m away.,CP-Link 4 - The One Cable Display Link,video,http://www.youtube.com/watch?v=bFdDw3O0nnY,2013-07-25 11:50:00,16,0,0
beckhoff,119761528047992_620092414681565,,Customer-specific Control Panels: Three development levels for the individual operating terminal,link,http://www.pc-control.net/pdf/022013/products/pcc_0213_control-panel_e.pdf,2013-07-18 15:27:10,5,0,0
beckhoff,119761528047992_616463505044456,,DALI light management at Zayed University in Abu Dhabi,link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_tridonic_e.pdf,2013-07-10 11:14:30,6,0,2
beckhoff,119761528047992_613349962022477,,CX8093 Embedded PC with optional virtual device can be used as a 2-in-1 PROFINET device,link,http://www.beckhoff.com/english/press/pr1313.htm,2013-07-03 14:08:10,6,0,1
beckhoff,119761528047992_609935272363946,,Open control technology: TwinCAT links existing machine control from PARI Pharma with SAP system,link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_pari_e.pdf,2013-06-25 11:10:16,8,0,1
beckhoff,119761528047992_605426182814855,,Beckhoff technology ensures that show flows smoothly at the premiere of the “Sensation 2012”,link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_statecore_e.pdf,2013-06-14 11:32:39,7,0,2
beckhoff,119761528047992_604964986194308,Video: PC-based Control for Stage and Show Technology - the universal platform for all systems,PC-based Control for Stage and Show Technology,video,http://www.youtube.com/watch?v=jAHrCzbZM4g,2013-06-13 14:26:07,6,0,1
beckhoff,119761528047992_602186059805534,,New 4000 m² building sets the course for further growth,link,http://www.beckhoff.com/english/press/news0813.htm,2013-06-07 13:16:09,13,0,3
beckhoff,119761528047992_597664850257655,,PC-based Control: Assembly line from Küster produces more than 1 million electronic parking brakes p,link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_kuester_e.pdf,2013-05-28 15:10:25,8,0,3
beckhoff,119761528047992_595274190496721,,EtherCAT in a tidal turbine,link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_scotrenewables_e.pdf,2013-05-23 13:14:20,9,0,1
beckhoff,119761528047992_591465490877591,,"„Kinetic Rain“ – EtherCAT synchronises the movement of 1,216 servo axes in Changi Airport in Singapo",link,http://www.pc-control.net/pdf/012013/solutions/pcc_0113_cover_e.pdf,2013-05-14 15:06:13,15,3,4
beckhoff,119761528047992_588143844543089,,CP-Link 4 – The One Cable Display Link,link,http://www.beckhoff.com/english/highlights/cplink4/default.htm,2013-05-06 09:57:07,8,0,1
beckhoff,119761528047992_586416608049146,,The open control architecture for maximum flexibility in woodworking,link,http://www.beckhoff.com/english/beckhoff/trade_show_ligna.htm,2013-05-02 08:40:50,10,0,2
beckhoff,119761528047992_584643054893168,,10 years of EtherCAT: Worldwide standard celebrates its anniversary,link,http://www.beckhoff.com/english/press/news0513.htm,2013-04-29 07:22:38,8,0,4
beckhoff,119761528047992_581151428575664,,Higher signal variety in a flexible compact solution,link,http://www.beckhoff.com/english/press/pr0713.htm,2013-04-23 10:08:25,6,0,1
beckhoff,119761528047992_141981395984739,"Beckhoff Trade Show TV from day 4 at Hannover Messe 2013 in Hanover, Germany. Topics: TwinCAT 3.1 release, I/O news, multi-touch panel.","EN | Hannover Messe 2013, Day 4: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=wUxf6KUzwTk,2013-04-12 08:22:03,9,2,1
beckhoff,119761528047992_371844602924067,"Beckhoff Trade Show TV from day 3 at Hannover Messe 2013 in Hanover, Germany. Topics include: XTS - eXtended Transport System, 10 years of EtherCAT.","EN | Hannover Messe 2013, day 3: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=ywmQyAK0HKo,2013-04-12 07:28:26,14,1,0
beckhoff,119761528047992_197373203719986,"Beckhoff Trade Show TV from day 2 at Hannover Messe 2013 in Hanover, Germany. Topics: Visit of Dr. Rösler, Federal Minister of Economics and Technology, solutions for the wind industry, metropolitan solutions, Beckhoff at partner booths.","EN | Hannover Messe 2013, day 2: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=hfRAd3reKow,2013-04-12 07:19:26,15,0,1
beckhoff,119761528047992_554325811256262,"Beckhoff Trade Show TV from day 1 at Hannover Messe 2013 in Hanover, Germany. Topics: Industry 4.0, CP-Link 4 – The One Cable Display Link, Motion news, EtherCAT Box, TectoYou.","EN | Hannover Messe 2013, day 1: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=HQ4DEDNrfTs,2013-04-10 11:25:26,21,0,0
beckhoff,119761528047992_414269012001568,PC Control as the basis for Industry 4.0 – Learn more at Hannover Messe 2013,Beckhoff at Hannover Messe 2013,link,http://www.beckhoff.com/hmi,2013-04-03 08:41:07,14,1,0
beckhoff,119761528047992_570555276301946,,Hannover Messe 2013: release of TwinCAT 3.1 – Further new features for eXtended Automation,link,http://www.beckhoff.com/english/beckhoff/trade_show_hmi.htm,2013-03-28 13:20:04,13,0,0
beckhoff,119761528047992_567428763281264,,Hannover Messe 2013: 10 x New Automation Technology from Beckhoff,link,http://www.beckhoff.com/english/beckhoff/trade_show_hmi.htm,2013-03-21 10:05:51,11,1,0
beckhoff,119761528047992_564695393554601,,PLS 2013: PC-based Control for stage and show technology,link,http://www.beckhoff.com/english/beckhoff/trade_show_prolight_sound.htm,2013-03-14 15:45:19,7,0,0
beckhoff,119761528047992_561176013906539,,ISH 2013: From HVAC to room automation – Beckhoff building automation as the basis for energy-efficient building operation,link,http://www.beckhoff.com/english/beckhoff/trade_show_ish.htm,2013-03-07 14:08:04,8,1,0
beckhoff,119761528047992_553882734635867,,Video – EK1960 TwinSAFE Compact Controller integrates safety functions in a compact housing,link,http://www.beckhoff.com/english/highlights/ek1960/default.htm,2013-02-20 16:40:34,8,1,0
beckhoff,119761528047992_550590721631735,,Extended servomotor range: new motor series with increased rotor moment of inertia,link,http://www.beckhoff.com/english/drive_technology/am85xx.htm,2013-02-13 11:53:19,10,1,1
beckhoff,119761528047992_547943658563108,,New EtherCAT and Bus Terminal: Digital output terminal with eight 2 A channels in HD housing,link,http://www.beckhoff.com/english/ethercat/el2828.htm,2013-02-07 16:59:22,8,1,0
beckhoff,119761528047992_546965435327597,,PC-Control for rubber and tire production,link,http://download.beckhoff.com/download/Document/catalog/Beckhoff_Rubber_Tire_2013.pdf,2013-02-05 14:06:01,4,0,0
beckhoff,119761528047992_540501052640702,,Tire Technology Expo 2013: Robust automation technology for the tire and rubber industries,link,http://www.beckhoff.com/english/beckhoff/trade_show_tiretech.htm,2013-01-29 16:34:34,3,0,0
beckhoff,119761528047992_537862596237881,,Deep drawing press convinces with speed and energy efficiency with PC-based Control,link,http://www.pc-control.net/pdf/032012/solutions/pcc_0312_kiermar_technology_e.pdf,2013-01-24 14:35:32,9,0,0
beckhoff,119761528047992_472144686180637,The new AM8000 servomotor from Beckhoff integrates the feedback system into one standard motor cable.,AM8000 servomotors with One Cable Technology from Beckhoff,video,http://www.youtube.com/watch?v=qgb1M3LeE9k,2013-01-23 12:43:09,14,1,5
beckhoff,119761528047992_114778378698252,The Beckhoff Automation YouTube channel offers more than 160 videos about latest technologies and products.,YouTube - Beckhoff Automation,link,http://www.youtube.com/user/BeckhoffAutomation?view&feature,2013-01-16 14:09:25,16,3,3
beckhoff,119761528047992_533444013346406,,Compact servo terminal supports One Cable Technology equipped AM8000 motors,link,http://www.beckhoff.com/english/ethercat/el7201_0010.htm,2013-01-15 16:20:33,6,0,0
beckhoff,119761528047992_491966954180575,Application example: Bottling plant with eXtended Transport System (XTS) from Beckhoff.,XTS application example: Bottling plant,video,http://www.youtube.com/watch?v=cZJyLd_WpZg,2013-01-11 15:58:58,18,1,1
beckhoff,119761528047992_522116221132506,TwinSAFE Controller integrates safety functions in a compact housing: Safety controller for small to medium-sized applications.,EK1960 TwinSAFE Compact Controller from Beckhoff,video,http://www.youtube.com/watch?v=4LPYRDq-DL4,2012-12-20 12:23:56,8,2,0
beckhoff,119761528047992_384611954965732,Beckhoff servo terminal supports One Cable Technology (OCT). With OCT power and feedback signals are combined in one standard motor cable.,Servo terminal with One Cable Technology from Beckhoff,video,http://www.youtube.com/watch?v=lKrmvQ5qOq4,2012-12-19 13:40:22,13,0,1
beckhoff,119761528047992_519921448031996,,XTS for highly dynamic machine concepts: simplified engineering with TwinCAT,link,http://www.pc-control.net/pdf/042012/products/pcc_0412_xts_e.pdf,2012-12-18 09:37:03,5,0,0
beckhoff,119761528047992_514713928552748,,„Hygienic Design“ – Beckhoff offers complete stainless steel solution for high hygiene requirements,link,http://www.beckhoff.com/english/highlights/stainless-steel/default.htm,2012-12-07 15:03:34,9,3,0
beckhoff,119761528047992_513702198653921,,Beckhoff Automation UpDate South-East Asia: Great interest in PC-based control technology,link,http://www.beckhoff.com/english.asp?press%2Fnews1012.htm,2012-12-05 07:50:01,2,0,0
beckhoff,119761528047992_302983369802868,"Beckhoff Trade Show TV: Day 3 at SPS IPC Drives 2012 in Nuremberg, Germany. Topics: multi-touch panel construction kit, push-button extensions, TwinCAT 3.1, Visual Studio 2012, Windows 8.","SPS IPC Drives 2012, Day 3: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=nWCTQKY8s0g,2012-11-30 08:32:28,8,1,0
beckhoff,119761528047992_121978247961733,"Beckhoff Trade Show TV: Day 2 at SPS IPC Drives 2012 in Nuremberg, Germany. Topics: XTS (eXtended Transport System), servo terminal with One Cable Technology, I/O news.","EN | SPS IPC Drives 2012, Day 2: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=3eyPvdTOuHc,2012-11-29 08:55:50,10,0,1
beckhoff,119761528047992_507976132568903,"Beckhoff Trade Show TV: Day 1 at SPS IPC Drives 2012 in Nuremberg, Germany. Topics: Servomotors, Embedded PCs, TwinSAFE Compact Controller.","SPS IPC Drives 2012, Day 1: Beckhoff Trade Show TV",video,http://www.youtube.com/watch?v=lxuSOaj5SWQ,2012-11-28 08:58:45,11,1,2
beckhoff,119761528047992_508761762481298,,EtherCAT: Ultra-fast wind farm networking with reaction times of less than 1 ms enables early diagnosis of voltage drops,link,http://www.pc-control.net/pdf/special_wind_2012/pcc_special_wind_2012_real_time_network_e.pdf,2012-11-23 16:36:02,4,0,0
beckhoff,119761528047992_508668689157272,,PC Control 04'12 is online,link,http://www.pc-control.net/english,2012-11-23 10:48:02,2,0,0
beckhoff,119761528047992_502095299814611,,Safety over EtherCAT as the basis for plant-wide safety architectures,link,http://www.pc-control.net/pdf/032012/products/pcc_0312_safety_over_ethercat_e.pdf,2012-11-07 14:26:02,5,0,0
beckhoff,119761528047992_497994016891406,,Higher flexibility: New Embedded PC generation for all control tasks,link,http://www.beckhoff.com/english/highlights/cx2000/default.htm,2012-10-29 08:41:03,6,1,0
beckhoff,119761528047992_493330194024455,,PC- and EtherCAT-based Control – The standard for metal forming at EuroBlech 2012,link,http://www.beckhoff.com/english/beckhoff/euroblech.htm,2012-10-18 10:32:34,4,0,0
beckhoff,119761528047992_490838207606987,,Slotbox for extending Industrial PCs with 2 plug-in cards slots,link,http://www.beckhoff.com/english.asp?industrial_pc%2Fc9900_e2xx.htm,2012-10-12 14:12:17,6,1,0
beckhoff,119761528047992_489987804358694,,“The winds of openness blow in all directions” – Dirk Kordtomeikel in an interview with the openautomation,link,http://www.pc-control.net/pdf/special_wind_2012/pcc_special_wind_2012_interview_e.pdf,2012-10-10 14:36:34,6,0,0
beckhoff,119761528047992_486573128033495,,Motek 2012: XTS – higher flexibility and lower engineering effort for handling and assembly,link,http://www.beckhoff.com/english.asp?beckhoff%2FMotek.htm,2012-10-02 11:16:18,5,0,0
beckhoff,119761528047992_484133944944080,,XTS – Revolutionary Drive Technology enabled by EtherCAT,link,http://www.pc-control.net/pdf/032012/products/pcc_0312_xts_ethercat_e.pdf,2012-09-26 15:50:03,6,0,0
beckhoff,119761528047992_481994311824710,,PC Control 03'12 is online,link,http://www.pc-control.net/english.htm,2012-09-21 10:00:33,6,0,0
beckhoff,119761528047992_481994305158044,,PC Control Wind Special,link,http://www.pc-control.net/english/special_wind_2012/home.htm,2012-09-21 10:00:32,3,0,0
beckhoff,119761528047992_480981148592693,,FachPack 2012: Optimised flow of material in packaging technology – saving mechanical costs with XTS,link,http://www.beckhoff.com/english.asp?beckhoff%2Ffachpack.htm,2012-09-18 14:27:09,4,0,0
beckhoff,119761528047992_478684868822321,,EU PVSEC 2012: Open automation solutions for the photovoltaic production,link,http://www.beckhoff.com/english.asp?beckhoff%2Feupvsec.htm,2012-09-12 10:44:05,6,1,0
beckhoff,119761528047992_476760932348048,,Husum Wind 2012: control of wind turbines with even greater efficiency,link,http://www.beckhoff.com/english/press/pr2712.htm,2012-09-07 09:25:20,5,0,0
beckhoff,119761528047992_476044682419673,,"Reduced hardware costs, higher availability – and all on a single platform",link,http://www.beckhoff.com/english.asp?beckhoff%2Fhusumwind.htm,2012-09-05 10:43:05,5,0,0
beckhoff,119761528047992_473671279323680,,"Beckhoff presents at SMM in Hamburg, Germany, from 04. – 07.09.2012, its universal automation toolkit for shipbuilding: open, flexible, modular",link,http://www.beckhoff.com/english.asp?beckhoff%2Fsmm.htm,2012-08-30 07:33:18,6,1,0
beckhoff,119761528047992_471421212882020,,Windows 8 – The Embedded Edition as “Technical Preview”,link,http://www.pc-control.net/pdf/022012/pcc_0212_windows8_e.pdf,2012-08-24 10:17:02,4,0,0
beckhoff,119761528047992_468902786467196,,All in one: Integration of measurement and safety technology in the control system,link,http://www.pc-control.net/pdf/012012/pcc_0112_vms_e.pdf,2012-08-17 06:15:03,3,0,0
beckhoff,119761528047992_468216139869194,,Beckhoff opens new subsidiary in Hungary,link,http://www.pc-control.net/pdf/022012/pcc_0212_news_ungarn_e.pdf,2012-08-15 08:57:34,5,0,0
beckhoff,119761528047992_466498116707663,,"AM8000: Dynamic, durable and efficient",link,http://www.pc-control.net/pdf/022012/pcc_0212_interview_e.pdf,2012-08-10 12:51:02,2,0,0
beckhoff,119761528047992_465782196779255,,Smart Grid meets PC-based Control,link,http://www.pc-control.net/pdf/012012/pcc_0112_enms_e.pdf,2012-08-08 15:35:18,2,0,0
beckhoff,119761528047992_463493740341434,,Perfection in a box: bag-in-box foodstuff packaging,link,http://www.pc-control.net/pdf/012012/pcc_0112_pattyn_e.pdf,2012-08-02 13:47:03,3,0,0
beckhoff,119761528047992_461278620562946,,EtherCAT Box modules in a stainless steel finish for Hygienic Design applications,link,http://www.pc-control.net/pdf/022012/pcc_0212_eqxxxx_e.pdf,2012-07-27 10:56:34,1,0,0
beckhoff,119761528047992_458700487487426,,Fully automatic welding robots ensure greater productivity and profitability,link,http://www.pc-control.net/pdf/012012/pcc_0112_arcspecialties_e.pdf,2012-07-20 08:41:04,3,0,0
beckhoff,119761528047992_427477787304296,More possibilities on the DIN rail: CX2000 Embedded PC with multi-core CPU and PCI Express.,EN | CX2000 Embedded PC from Beckhoff,video,http://www.youtube.com/watch?v=wkiBSYSRC4w,2012-07-17 14:17:15,4,0,4
beckhoff,119761528047992_457297380961070,,BACnet: scalable performance and wide range of functions,link,http://www.pc-control.net/pdf/022012/pcc_0212_bacnet_e.pdf,2012-07-16 14:10:02,2,0,0
beckhoff,119761528047992_460476083976988,Multi-touch Panel series for maximum flexibility,EN | Multi-touch Panel series from Beckhoff,video,http://www.youtube.com/watch?v=RsxmvgR2R5g,2012-07-12 08:23:10,4,0,5
beckhoff,119761528047992_455521217805353,,Interview with Erwin Fertig: Highly dynamic servomotors from our in-house production,link,http://www.pc-control.net/pdf/012012/pcc_0112_interview_e.pdf,2012-07-11 13:42:24,3,0,0
beckhoff,119761528047992_452711648086310,,New Zealand: Beckhoff expands its international presence,link,http://www.pc-control.net/pdf/022012/pcc_0212_beckhoff_neuseeland_e.pdf,2012-07-04 14:50:39,1,0,0
beckhoff,119761528047992_452711621419646,,PC Control 02'12 is online,link,http://www.pc-control.net/english.htm,2012-07-04 14:50:36,2,0,0
beckhoff,119761528047992_448076751883133,,Efficient engineering with TwinCAT 3,link,http://www.pc-control.net/pdf/012012/pcc_0112_twincat3_e.pdf,2012-06-26 11:04:33,2,0,0
beckhoff,119761528047992_490310127652199,"XTS. eXtended Transport System. Product presentation from Uwe Prüßmeier, XTS product manager.",EN | XTS. eXtended Transport System.,video,http://www.youtube.com/watch?v=TMyXBI70SCw,2012-06-26 08:32:25,1,0,0
beckhoff,119761528047992_445094645514677,,Precise resistance bridge evaluation in the EtherCAT I/O system,link,http://www.beckhoff.com/english.asp?ethercat%2Fel3356_0010.htm,2012-06-21 07:15:02,0,0,0
beckhoff,119761528047992_444007638956711,,Maximum precision and high-speed in production of profiles,link,http://www.pc-control.net/pdf/012012/pcc_0112_thalmann_e.pdf,2012-06-19 10:09:02,2,0,0
beckhoff,119761528047992_406422856076230,Compact room controller is modularly extendable,EN | Compact BC9191 room controller from Beckhoff,video,http://www.youtube.com/watch?v=sv5XZO5ODJA,2012-06-19 09:31:16,6,0,1
beckhoff,119761528047992_441378599219615,,Beckhoff USA: a success story,link,http://www.pc-control.net/pdf/012012/pcc_0112_interview_usa_e.pdf,2012-06-14 15:11:02,0,0,0
beckhoff,119761528047992_118407858299544,CX8000 Embedded PC: Powerful 32-bit controller with integrated fieldbus and I/O interface,EN | CX8000 Embedded PC from Beckhoff: PC Control redefines small controllers,video,http://www.youtube.com/watch?v=MpZRhNAB5CY,2012-06-14 15:07:50,3,0,0
beckhoff,119761528047992_439566729400802,,Beckhoff extends its range of EtherCAT infrastructure components,link,http://www.beckhoff.com/english.asp?press%2Fpr1912.htm,2012-06-11 10:17:02,2,0,0
